"id","bayid","eventTime","estimatedSpaces"
1349,1231,2013-12-20 17:00:00,8.85
1350,1232,2013-12-20 16:00:00,11.5833333333333
1351,1232,2013-12-20 17:00:00,11.75
1352,1233,2013-05-16 14:00:00,5.03333333333333
1353,1233,2013-05-16 15:00:00,5.3
1354,1233,2013-12-20 16:00:00,5.6
1355,1233,2013-12-20 17:00:00,5.4
1356,1233,2014-01-27 08:00:00,5.45
1357,1233,2014-01-27 09:00:00,5
1358,1233,2014-01-27 10:00:00,5.55
1359,1235,2013-12-20 16:00:00,1.83333333333333
1360,1235,2013-12-20 17:00:00,1
1361,1235,2013-12-20 18:00:00,1
1362,1235,2013-12-20 19:00:00,1.16666666666667
1363,1236,2013-05-16 13:00:00,1.9
1364,1236,2013-05-16 14:00:00,1.6
1365,1238,2013-05-16 13:00:00,3.83333333333333
1366,1238,2013-05-16 14:00:00,3
1367,1238,2013-05-16 15:00:00,3.66666666666667
1368,1241,2013-12-20 16:00:00,3.36666666666667
1369,1241,2013-12-20 17:00:00,3.3
1370,1247,2013-12-20 16:00:00,1.31666666666667
1371,1247,2013-12-20 17:00:00,1
1372,1247,2013-12-20 18:00:00,1.68333333333333
1373,1248,2013-12-20 16:00:00,5.26666666666667
1374,1248,2013-12-20 17:00:00,5.73333333333333
1375,1248,2014-01-27 08:00:00,5.45
1376,1248,2014-01-27 09:00:00,5
1377,1248,2014-01-27 10:00:00,5.55
1378,1249,2014-01-27 07:00:00,2.98333333333333
1379,1249,2014-01-27 08:00:00,2
1380,1249,2014-01-27 09:00:00,2
1381,1249,2014-01-27 10:00:00,2
1382,1249,2014-01-27 11:00:00,2.01666666666667
1383,1250,2013-12-20 16:00:00,0.4
1384,1250,2013-12-20 17:00:00,0.433333333333333
1385,1252,2013-12-20 16:00:00,7.73333333333333
1386,1252,2013-12-20 17:00:00,7.26666666666667
1387,1255,2013-05-16 13:00:00,3.83333333333333
1388,1255,2013-05-16 14:00:00,3
1389,1255,2013-05-16 15:00:00,3.16666666666667
1390,1255,2013-12-20 16:00:00,3.7
1391,1255,2013-12-20 17:00:00,3.55
1392,1259,2013-12-20 16:00:00,2.83333333333333
1393,1259,2013-12-20 17:00:00,2.16666666666667
1394,1261,2013-12-20 16:00:00,7.5
1395,1261,2013-12-20 17:00:00,7.5
1396,1262,2013-05-16 14:00:00,3.05
1397,1262,2013-05-16 15:00:00,3
1398,1262,2013-05-16 16:00:00,3
1399,1262,2013-05-16 17:00:00,3
1400,1262,2013-05-16 18:00:00,3.95
1401,1263,2013-05-16 13:00:00,2.83333333333333
1402,1263,2013-05-16 14:00:00,2.66666666666667
1403,1263,2013-12-20 17:00:00,2.35
1404,1263,2013-12-20 18:00:00,2.9
1405,1265,2013-05-16 13:00:00,17.8666666666667
1406,1265,2013-05-16 14:00:00,17.55
1407,1265,2013-12-20 16:00:00,16.2166666666667
1408,1265,2013-12-20 17:00:00,15.3166666666667
1409,1265,2013-12-20 18:00:00,17.4666666666667
1410,1266,2013-12-20 16:00:00,4.31666666666667
1411,1266,2013-12-20 17:00:00,4
1412,1266,2013-12-20 18:00:00,4.5
1413,1267,2013-12-20 16:00:00,4.48333333333333
1414,1267,2013-12-20 17:00:00,4
1415,1267,2013-12-20 18:00:00,4.51666666666667
1416,1269,2013-12-20 16:00:00,4.36666666666667
1417,1269,2013-12-20 17:00:00,4.71666666666667
1418,1270,2013-12-20 16:00:00,1.75
1419,1270,2013-12-20 17:00:00,1
1420,1270,2013-12-20 18:00:00,1.5
1421,1271,2013-12-20 16:00:00,3.61666666666667
1422,1271,2013-12-20 17:00:00,3.38333333333333
1423,1272,2013-05-16 14:00:00,9.05
1424,1272,2013-05-16 15:00:00,9
1425,1272,2013-05-16 16:00:00,9.95
1426,1272,2013-12-20 16:00:00,9.23333333333333
1427,1272,2013-12-20 17:00:00,9
1428,1272,2013-12-20 18:00:00,9.26666666666667
1429,1274,2013-05-16 14:00:00,5.05
1430,1274,2013-05-16 15:00:00,5.95
1431,1274,2013-12-20 16:00:00,5.75
1432,1274,2013-12-20 17:00:00,5.25
1433,1279,2013-12-20 16:00:00,12.4166666666667
1434,1279,2013-12-20 17:00:00,12.9833333333333
1435,1282,2013-12-20 16:00:00,3.83333333333333
1436,1282,2013-12-20 17:00:00,4.16666666666667
1437,1284,2013-12-20 16:00:00,4.41666666666667
1438,1284,2013-12-20 17:00:00,4.58333333333333
1439,1286,2013-05-16 13:00:00,5.9
1440,1286,2013-05-16 14:00:00,5.43333333333333
1441,1287,2013-05-16 13:00:00,6.98333333333333
1442,1287,2013-05-16 14:00:00,6.03333333333333
1443,1287,2013-05-16 15:00:00,6
1444,1287,2013-05-16 16:00:00,6.96666666666667
1445,1287,2013-12-20 16:00:00,5.38333333333333
1446,1287,2013-12-20 17:00:00,4
1447,1287,2013-12-20 18:00:00,5.61666666666667
1448,1287,2014-01-27 08:00:00,6.45
1449,1287,2014-01-27 09:00:00,6
1450,1287,2014-01-27 10:00:00,6
1451,1287,2014-01-27 11:00:00,6
1452,1287,2014-01-27 12:00:00,6.55
1453,1288,2013-05-16 13:00:00,5.91666666666667
1454,1288,2013-05-16 14:00:00,5
1455,1288,2013-05-16 15:00:00,5.58333333333333
1456,1288,2013-12-20 16:00:00,5.81666666666667
1457,1288,2013-12-20 17:00:00,5.68333333333333
1458,1289,2013-12-20 16:00:00,4.85
1459,1289,2013-12-20 17:00:00,4.76666666666667
1460,1289,2013-12-20 18:00:00,5.88333333333333
1461,1290,2013-05-16 13:00:00,3.98333333333333
1462,1290,2013-05-16 14:00:00,3
1463,1290,2013-05-16 15:00:00,3.01666666666667
1464,1294,2013-05-16 14:00:00,7.05
1465,1294,2013-05-16 15:00:00,7
1466,1294,2013-05-16 16:00:00,7.95
1467,1296,2013-05-16 14:00:00,5.05
1468,1296,2013-05-16 15:00:00,5
1469,1296,2013-05-16 16:00:00,5.7
1470,1296,2013-12-20 16:00:00,5.35
1471,1296,2013-12-20 17:00:00,5.65
1472,1296,2014-01-27 08:00:00,5.4
1473,1296,2014-01-27 09:00:00,5
1474,1296,2014-01-27 10:00:00,5.6
1475,1298,2013-12-20 17:00:00,2.06666666666667
1476,1298,2013-12-20 18:00:00,2.93333333333333
1477,1302,2013-12-20 16:00:00,2.48333333333333
1478,1302,2013-12-20 17:00:00,2.51666666666667
1479,1303,2013-05-16 13:00:00,7.9
1480,1303,2013-05-16 14:00:00,7.76666666666667
1481,1304,2013-05-16 13:00:00,9.86666666666667
1482,1304,2013-05-16 14:00:00,9
1483,1304,2013-05-16 15:00:00,9.71666666666667
1484,1305,2013-05-16 13:00:00,10.8333333333333
1485,1305,2013-05-16 14:00:00,9.5
1486,1305,2013-05-16 15:00:00,10.6666666666667
1487,1310,2013-12-20 16:00:00,11.75
1488,1311,2013-12-20 16:00:00,10.5666666666667
1489,1311,2013-12-20 17:00:00,9
1490,1311,2013-12-20 18:00:00,10
1491,1312,2014-01-27 08:00:00,9.45
1492,1312,2014-01-27 09:00:00,9
1493,1312,2014-01-27 10:00:00,9
1494,1312,2014-01-27 11:00:00,9
1495,1312,2014-01-27 12:00:00,9.55
1496,1313,2013-12-20 16:00:00,3.75
1497,1313,2013-12-20 17:00:00,3
1498,1313,2013-12-20 18:00:00,3
1499,1313,2013-12-20 19:00:00,3.25
1500,1313,2014-01-27 08:00:00,3.4
1501,1313,2014-01-27 09:00:00,3
1502,1313,2014-01-27 10:00:00,3.6
1503,1315,2013-12-20 16:00:00,5.4
1504,1315,2013-12-20 17:00:00,5.26666666666667
1505,1316,2013-12-20 16:00:00,3.48333333333333
1506,1316,2013-12-20 17:00:00,3.51666666666667
1507,1316,2014-01-27 08:00:00,3.5
1508,1317,2013-12-20 16:00:00,2.61666666666667
1509,1317,2013-12-20 17:00:00,2.38333333333333
1510,1323,2013-05-16 14:00:00,6.5
1511,1325,2013-12-20 16:00:00,6.75
1512,1325,2013-12-20 17:00:00,6
1513,1325,2013-12-20 18:00:00,6.5
1514,1327,2013-05-16 14:00:00,9
1515,1327,2013-12-20 16:00:00,9.5
1516,1327,2013-12-20 17:00:00,9
1517,1327,2013-12-20 18:00:00,9.5
1518,1330,2013-12-20 16:00:00,6.41666666666667
1519,1330,2013-12-20 17:00:00,6.58333333333333
1520,1332,2014-01-27 08:00:00,2.4
1521,1332,2014-01-27 09:00:00,2
1522,1332,2014-01-27 10:00:00,2.6
1523,1333,2013-05-16 14:00:00,12.05
1524,1333,2013-05-16 15:00:00,12
1525,1333,2013-05-16 16:00:00,12
1526,1333,2013-05-16 17:00:00,12.95
1527,1333,2013-12-20 16:00:00,12.15
1528,1333,2013-12-20 17:00:00,12.35
1529,1336,2013-05-16 13:00:00,12.7333333333333
1530,1336,2013-05-16 14:00:00,11.0166666666667
1531,1336,2013-05-16 15:00:00,12
1532,1336,2013-05-16 16:00:00,12
1533,1336,2013-05-16 17:00:00,12.1666666666667
1534,1336,2013-12-20 17:00:00,12.1666666666667
1535,1336,2013-12-20 18:00:00,12.55
1536,1337,2013-05-16 13:00:00,7.98333333333333
1537,1337,2013-05-16 14:00:00,7
1538,1337,2013-05-16 15:00:00,7.01666666666667
1539,1337,2013-12-20 16:00:00,7.66666666666667
1540,1339,2013-12-20 16:00:00,6.63333333333333
1541,1339,2013-12-20 17:00:00,6.53333333333333
1542,1340,2013-12-20 16:00:00,7.23333333333333
1543,1340,2013-12-20 17:00:00,7.26666666666667
1544,1340,2014-01-27 08:00:00,7.45
1545,1340,2014-01-27 09:00:00,7
1546,1340,2014-01-27 10:00:00,7.55
1547,1342,2013-05-16 14:00:00,10.05
1548,1342,2013-05-16 15:00:00,10
1549,1342,2013-05-16 16:00:00,10
1550,1342,2013-05-16 17:00:00,10.95
1551,1342,2013-12-20 16:00:00,9.13333333333333
1552,1342,2013-12-20 17:00:00,9.53333333333333
1553,1346,2013-12-20 16:00:00,5.23333333333333
1554,1346,2013-12-20 17:00:00,4.48333333333333
1555,1346,2013-12-20 18:00:00,5.41666666666667
1556,1349,2013-05-16 14:00:00,9.5
1557,1349,2013-12-20 16:00:00,9.21666666666667
1558,1349,2013-12-20 17:00:00,9
1559,1349,2013-12-20 18:00:00,9.78333333333333
1560,1350,2013-12-20 16:00:00,4.05
1561,1350,2013-12-20 17:00:00,3.76666666666667
1562,1350,2013-12-20 18:00:00,4.68333333333333
1563,1351,2013-05-16 13:00:00,6.83333333333333
1564,1351,2013-05-16 14:00:00,6
1565,1351,2013-05-16 15:00:00,6
1566,1351,2013-05-16 16:00:00,6
1567,1351,2013-05-16 17:00:00,6.83333333333333
1568,1353,2013-12-20 16:00:00,7.18333333333333
1569,1353,2013-12-20 17:00:00,6.81666666666667
1570,1354,2013-05-16 13:00:00,6.9
1571,1354,2013-05-16 14:00:00,5.03333333333333
1572,1354,2013-05-16 15:00:00,5.83333333333333
1573,1354,2014-01-27 08:00:00,6.45
1574,1354,2014-01-27 09:00:00,6
1575,1354,2014-01-27 10:00:00,6.55
1576,1356,2014-01-27 08:00:00,7.45
1577,1356,2014-01-27 09:00:00,7
1578,1356,2014-01-27 10:00:00,7.55
1579,1357,2013-05-16 13:00:00,12.85
1580,1357,2013-05-16 14:00:00,12.15
1581,1358,2013-12-20 17:00:00,11.5
1582,1359,2013-05-16 13:00:00,8.9
1583,1359,2013-05-16 14:00:00,8.6
1584,1360,2013-05-16 14:00:00,4.06666666666667
1585,1360,2013-05-16 15:00:00,4
1586,1360,2013-05-16 16:00:00,4.93333333333333
1587,1361,2013-12-20 16:00:00,4.46666666666667
1588,1361,2013-12-20 17:00:00,4.53333333333333
1589,1361,2014-01-27 08:00:00,4.45
1590,1361,2014-01-27 09:00:00,4
1591,1361,2014-01-27 10:00:00,4
1592,1361,2014-01-27 11:00:00,4
1593,1361,2014-01-27 12:00:00,4.55
1594,1362,2013-05-16 14:00:00,5.03333333333333
1595,1362,2013-05-16 15:00:00,5
1596,1362,2013-05-16 16:00:00,5.46666666666667
1597,1362,2013-12-20 16:00:00,5.5
1598,1363,2013-05-16 14:00:00,11.0333333333333
1599,1363,2013-05-16 15:00:00,11.9666666666667
1600,1365,2013-05-16 14:00:00,13.0333333333333
1601,1365,2013-05-16 15:00:00,13
1602,1365,2013-05-16 16:00:00,13
1603,1365,2013-05-16 17:00:00,13.9666666666667
1604,1365,2013-12-20 16:00:00,12.5666666666667
1605,1365,2013-12-20 17:00:00,12.9
1606,1365,2014-01-27 08:00:00,13.45
1607,1365,2014-01-27 09:00:00,13
1608,1365,2014-01-27 10:00:00,13
1609,1365,2014-01-27 11:00:00,13
1610,1365,2014-01-27 12:00:00,13.55
1611,1367,2013-05-16 14:00:00,7.75
1612,1367,2013-12-20 16:00:00,7.48333333333333
1613,1367,2013-12-20 17:00:00,7.51666666666667
1614,1367,2014-01-27 08:00:00,7.5
1615,1369,2013-05-16 13:00:00,10.9
1616,1369,2013-05-16 14:00:00,10
1617,1369,2013-05-16 15:00:00,10.1
1618,1369,2013-12-20 16:00:00,10.0666666666667
1619,1369,2013-12-20 17:00:00,10.1833333333333
1620,1369,2014-01-27 08:00:00,10.45
1621,1369,2014-01-27 09:00:00,10.55
1622,1370,2013-05-16 13:00:00,10.9
1623,1370,2013-05-16 14:00:00,10
1624,1370,2013-05-16 15:00:00,10
1625,1370,2013-05-16 16:00:00,10
1626,1370,2013-05-16 17:00:00,10.1
1627,1371,2013-05-16 13:00:00,11.8666666666667
1628,1371,2013-05-16 14:00:00,11
1629,1371,2013-05-16 15:00:00,11.1333333333333
1630,1371,2014-01-27 08:00:00,11.45
1631,1371,2014-01-27 09:00:00,11
1632,1371,2014-01-27 10:00:00,11.55
1633,1372,2013-12-20 16:00:00,2.6
1634,1372,2013-12-20 17:00:00,2.4
1635,1373,2013-05-16 13:00:00,5.9
1636,1373,2013-05-16 14:00:00,5.6
1637,1374,2013-05-16 13:00:00,3.98333333333333
1638,1374,2013-05-16 14:00:00,3
1639,1374,2013-05-16 15:00:00,3
1640,1374,2013-05-16 16:00:00,3
1641,1374,2013-05-16 17:00:00,3.01666666666667
1642,1374,2013-12-20 17:00:00,3.75
1643,1378,2013-12-20 16:00:00,3.73333333333333
1644,1378,2013-12-20 17:00:00,3.26666666666667
1645,1379,2013-12-20 17:00:00,5.66666666666667
1646,1382,2013-05-16 13:00:00,9.86666666666667
1647,1382,2013-05-16 14:00:00,9.38333333333333
1648,1385,2013-05-16 13:00:00,2.86666666666667
1649,1385,2013-05-16 14:00:00,2
1650,1385,2013-05-16 15:00:00,2
1651,1385,2013-05-16 16:00:00,2
1652,1385,2013-05-16 17:00:00,2.13333333333333
1653,1386,2013-05-16 13:00:00,10.2
1654,1386,2013-05-16 14:00:00,9
1655,1386,2013-05-16 15:00:00,9.4
1656,1386,2013-05-16 16:00:00,10
1657,1386,2013-05-16 17:00:00,10.4
1658,1387,2013-05-16 14:00:00,1.08333333333333
1659,1387,2013-05-16 15:00:00,1
1660,1387,2013-05-16 16:00:00,1
1661,1387,2013-05-16 17:00:00,1.91666666666667
1662,1388,2013-05-16 13:00:00,16.9
1663,1388,2013-05-16 14:00:00,16
1664,1388,2013-05-16 15:00:00,16
1665,1388,2013-05-16 16:00:00,16
1666,1388,2013-05-16 17:00:00,16.1
1667,1388,2014-01-27 08:00:00,16.45
1668,1388,2014-01-27 09:00:00,16.55
1669,1389,2013-12-20 16:00:00,12.7333333333333
1670,1389,2013-12-20 17:00:00,12.5166666666667
1671,1389,2014-01-27 08:00:00,12.45
1672,1389,2014-01-27 09:00:00,12
1673,1389,2014-01-27 10:00:00,12
1674,1389,2014-01-27 11:00:00,12
1675,1389,2014-01-27 12:00:00,12.55
1676,1390,2013-12-20 16:00:00,17.9166666666667
1677,1390,2013-12-20 17:00:00,17.0833333333333
1678,1392,2013-12-20 16:00:00,5.5
1679,1393,2013-05-16 13:00:00,3.55
1680,1393,2013-05-16 14:00:00,3
1681,1393,2013-05-16 15:00:00,3
1682,1393,2013-05-16 16:00:00,3.95
1683,1396,2013-05-16 13:00:00,3.83333333333333
1684,1396,2013-05-16 14:00:00,2.26666666666667
1685,1396,2013-05-16 15:00:00,3.15
1686,1396,2013-12-20 16:00:00,3.91666666666667
1687,1396,2013-12-20 17:00:00,3.08333333333333
1688,1396,2014-01-27 08:00:00,2.61666666666667
1689,1396,2014-01-27 09:00:00,2
1690,1396,2014-01-27 10:00:00,2
1691,1396,2014-01-27 11:00:00,2
1692,1396,2014-01-27 12:00:00,3.38333333333333
1693,1400,2013-05-16 13:00:00,11.85
1694,1400,2013-05-16 14:00:00,11
1695,1400,2013-05-16 15:00:00,11.15
1696,1401,2013-05-16 14:00:00,12.8
1697,1401,2013-05-16 15:00:00,13
1698,1401,2013-05-16 16:00:00,13
1699,1401,2013-05-16 17:00:00,13
1700,1401,2013-05-16 18:00:00,13.95
1701,1401,2014-01-27 07:00:00,13.9833333333333
1702,1401,2014-01-27 08:00:00,13
1703,1401,2014-01-27 09:00:00,13.0166666666667
1704,1402,2013-05-16 13:00:00,22.7166666666667
1705,1402,2013-05-16 14:00:00,21.1333333333333
1706,1402,2013-05-16 15:00:00,22
1707,1402,2013-05-16 16:00:00,22.4833333333333
1708,1402,2013-12-20 16:00:00,21.85
1709,1402,2013-12-20 17:00:00,21.15
1710,1402,2014-01-27 08:00:00,22.5
1711,1403,2013-05-16 13:00:00,17.8333333333333
1712,1403,2013-05-16 14:00:00,17
1713,1403,2013-05-16 15:00:00,17.6666666666667
1714,1403,2013-12-20 16:00:00,16.95
1715,1403,2013-12-20 17:00:00,16
1716,1403,2013-12-20 18:00:00,16.8666666666667
1717,1405,2013-12-20 16:00:00,9.48333333333333
1718,1405,2013-12-20 17:00:00,8.93333333333333
1719,1405,2013-12-20 18:00:00,9.53333333333333
1720,1405,2013-12-20 19:00:00,10
1721,1405,2013-12-20 20:00:00,10.3833333333333
1722,1405,2014-01-27 08:00:00,10.45
1723,1405,2014-01-27 09:00:00,10.05
1724,1411,2013-05-16 14:00:00,3.05
1725,1411,2013-05-16 15:00:00,3.95
1726,1416,2013-05-16 13:00:00,12.85
1727,1416,2013-05-16 14:00:00,12
1728,1416,2013-05-16 15:00:00,12.65
1729,1418,2013-05-16 13:00:00,4.86666666666667
1730,1418,2013-05-16 14:00:00,4
1731,1418,2013-05-16 15:00:00,4
1732,1418,2013-05-16 16:00:00,4.13333333333333
1733,1420,2013-05-16 13:00:00,6.91666666666667
1734,1420,2013-05-16 14:00:00,6
1735,1420,2013-05-16 15:00:00,6.08333333333333
1736,1420,2013-12-20 16:00:00,6.61666666666667
1737,1420,2013-12-20 17:00:00,6.88333333333333
1738,1422,2013-12-20 16:00:00,9.41666666666667
1739,1422,2013-12-20 17:00:00,9.58333333333333
1740,1422,2014-01-27 08:00:00,9.45
1741,1422,2014-01-27 09:00:00,9
1742,1422,2014-01-27 10:00:00,9
1743,1422,2014-01-27 11:00:00,9
1744,1422,2014-01-27 12:00:00,9.55
1745,1423,2013-05-16 13:00:00,2.9
1746,1423,2013-05-16 14:00:00,2.46666666666667
1747,1424,2014-01-27 08:00:00,5.9
1748,1424,2014-01-27 09:00:00,5
1749,1424,2014-01-27 10:00:00,5
1750,1424,2014-01-27 11:00:00,5
1751,1424,2014-01-27 12:00:00,6.1
1752,1425,2013-12-20 16:00:00,7.46666666666667
1753,1425,2013-12-20 17:00:00,7
1754,1425,2013-12-20 18:00:00,7.53333333333333
1755,1426,2013-12-20 16:00:00,3.46666666666667
1756,1426,2013-12-20 17:00:00,2.65
1757,1426,2013-12-20 18:00:00,3.88333333333333
1758,1427,2013-05-16 13:00:00,7.8
1759,1427,2013-05-16 14:00:00,6.35
1760,1427,2013-05-16 15:00:00,7.76666666666667
1761,1427,2013-12-20 17:00:00,7.16666666666667
1762,1427,2013-12-20 18:00:00,7.83333333333333
1763,1428,2013-05-16 13:00:00,7.9
1764,1428,2013-05-16 14:00:00,7
1765,1428,2013-05-16 15:00:00,7
1766,1428,2013-05-16 16:00:00,7.1
1767,1428,2013-12-20 16:00:00,6.98333333333333
1768,1428,2013-12-20 17:00:00,7.93333333333333
1769,1438,2013-12-20 16:00:00,8.41666666666667
1770,1438,2013-12-20 17:00:00,8.5
1771,1441,2013-12-20 16:00:00,3.76666666666667
1772,1441,2013-12-20 17:00:00,3.23333333333333
1773,1444,2013-05-16 13:00:00,3.9
1774,1444,2013-05-16 14:00:00,3.6
1775,1447,2013-12-20 17:00:00,12.15
1776,1447,2013-12-20 18:00:00,12.5
1777,1449,2013-05-16 14:00:00,9.03333333333333
1778,1449,2013-05-16 15:00:00,9
1779,1449,2013-05-16 16:00:00,9.83333333333333
1780,1452,2013-05-16 13:00:00,6.83333333333333
1781,1452,2013-05-16 14:00:00,6.83333333333333
1782,1455,2013-05-16 13:00:00,4.98333333333333
1783,1455,2013-05-16 14:00:00,4.01666666666667
1784,1458,2013-05-16 14:00:00,5.05
1785,1458,2013-05-16 15:00:00,5.95
1786,1458,2013-12-20 16:00:00,5.23333333333333
1787,1458,2013-12-20 17:00:00,5
1788,1458,2013-12-20 18:00:00,5.76666666666667
